event_id,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date
274,2014-03-25 11:04:46,2014-03-25 11:04:47,1.0,0.7,0.7,2,2014-03-25
275,2014-03-25 15:01:38,2014-03-25 15:06:33,295.0,0.8,0.711111111111111,36,2014-03-25
276,2014-03-25 15:10:10,2014-03-25 15:10:29,19.0,0.8,0.74,10,2014-03-25
277,2014-03-25 15:13:08,2014-03-25 15:15:03,115.0,0.7,0.7,10,2014-03-25
278,2014-03-25 15:18:56,2014-03-25 15:18:59,3.0,0.7,0.7,4,2014-03-25
279,2014-03-25 15:27:42,2014-03-25 15:27:55,13.0,0.7,0.6999999999999998,12,2014-03-25
280,2014-03-25 15:39:44,2014-03-25 15:41:07,83.0,0.7,0.7,8,2014-03-25
281,2014-03-25 15:50:49,2014-03-25 15:51:22,33.0,0.7,0.6999999999999998,24,2014-03-25
282,2014-03-25 16:03:23,2014-03-25 16:07:06,223.0,0.7,0.7,70,2014-03-25
283,2014-03-25 16:10:51,2014-03-25 16:10:54,3.0,0.7,0.7,4,2014-03-25
284,2014-03-25 16:36:35,2014-03-25 16:37:26,51.0,0.7,0.7,8,2014-03-25
285,2014-03-25 16:47:35,2014-03-25 16:55:04,449.0,0.8,0.70375,160,2014-03-25
286,2014-03-25 16:57:07,2014-03-25 16:57:10,3.0,0.7,0.7,4,2014-03-25
287,2014-03-25 17:01:59,2014-03-25 17:06:58,299.0,1.0,0.7663157894736842,190,2014-03-25
288,2014-03-25 17:20:44,2014-03-25 17:20:45,1.0,0.7,0.7,2,2014-03-25
289,2014-03-25 17:27:38,2014-03-25 17:28:09,31.0,0.7,0.7,28,2014-03-25
290,2014-03-25 18:52:08,2014-03-25 18:54:17,129.0,0.7,0.7,16,2014-03-25
291,2014-03-25 18:57:38,2014-03-25 18:57:39,1.0,0.7,0.7,2,2014-03-25
292,2014-03-25 19:09:14,2014-03-25 19:09:15,1.0,0.7,0.7,2,2014-03-25
293,2014-03-25 19:11:16,2014-03-25 19:14:45,209.0,0.7,0.7,42,2014-03-25
294,2014-03-25 19:44:54,2014-03-25 19:50:09,315.0,0.8,0.7077777777777777,180,2014-03-25
295,2014-03-26 01:31:34,2014-03-26 01:33:01,87.0,0.7,0.6999999999999998,6,2014-03-26
296,2014-03-26 01:35:42,2014-03-26 01:36:35,53.0,0.8,0.7285714285714285,14,2014-03-26
297,2014-03-26 01:38:42,2014-03-26 01:39:49,67.0,0.8,0.72,10,2014-03-26
298,2014-03-26 01:44:56,2014-03-26 01:52:59,483.0,1.0,0.7551470588235294,272,2014-03-26
299,2014-03-26 02:07:32,2014-03-26 02:10:33,181.0,0.8,0.7073170731707317,82,2014-03-26
300,2014-03-26 02:12:58,2014-03-26 02:18:07,309.0,0.9,0.745,160,2014-03-26
301,2014-03-26 02:26:32,2014-03-26 02:27:57,85.0,0.8,0.7285714285714285,56,2014-03-26
302,2014-03-26 02:30:16,2014-03-26 02:32:11,115.0,0.9,0.7416666666666667,48,2014-03-26
303,2014-03-26 02:34:52,2014-03-26 02:37:09,137.0,0.8,0.7185185185185184,54,2014-03-26
304,2014-03-26 02:43:08,2014-03-26 02:47:31,263.0,1.2,0.8290322580645161,124,2014-03-26
305,2014-03-26 03:52:00,2014-03-26 03:57:03,303.0,0.7,0.7,46,2014-03-26
306,2014-03-26 04:08:40,2014-03-26 04:08:43,3.0,0.7,0.7,4,2014-03-26
307,2014-03-26 04:32:03,2014-03-26 04:34:52,169.0,1.0,0.76,90,2014-03-26
308,2014-03-26 04:44:03,2014-03-26 04:47:42,219.0,0.9,0.7418918918918919,148,2014-03-26
309,2014-03-26 04:53:47,2014-03-26 04:53:58,11.0,0.8,0.7666666666666666,12,2014-03-26
310,2014-03-26 04:56:11,2014-03-26 05:07:26,675.0,0.9,0.7326424870466322,386,2014-03-26
311,2014-03-26 06:22:53,2014-03-26 06:25:36,163.0,0.8,0.7041666666666666,48,2014-03-26
312,2014-03-26 06:28:21,2014-03-26 06:28:58,37.0,0.7,0.6999999999999998,12,2014-03-26
313,2014-03-26 06:31:03,2014-03-26 06:31:04,1.0,0.7,0.7,2,2014-03-26
314,2014-03-26 06:52:17,2014-03-26 06:55:52,215.0,0.8,0.7130434782608696,46,2014-03-26
315,2014-03-26 07:09:35,2014-03-26 07:11:46,131.0,0.7,0.7,36,2014-03-26
316,2014-03-26 07:24:11,2014-03-26 07:29:42,331.0,0.7,0.7,52,2014-03-26
317,2014-03-26 07:40:53,2014-03-26 07:43:44,171.0,0.7,0.7,104,2014-03-26
318,2014-03-26 08:37:27,2014-03-26 08:39:28,121.0,0.7,0.7,16,2014-03-26
319,2014-03-26 09:02:41,2014-03-26 09:05:46,185.0,2.2,1.4486486486486487,148,2014-03-26
320,2014-03-26 16:48:26,2014-03-26 16:52:09,223.0,0.7,0.6999999999999998,96,2014-03-26
321,2014-03-26 17:21:52,2014-03-26 17:30:45,533.0,0.7,0.7,196,2014-03-26
322,2014-03-26 18:05:56,2014-03-26 18:05:57,1.0,0.7,0.7,2,2014-03-26
323,2014-03-26 18:10:26,2014-03-26 18:13:21,175.0,0.7,0.7,100,2014-03-26
324,2014-03-26 18:17:10,2014-03-26 18:17:53,43.0,0.8,0.76875,32,2014-03-26
325,2014-03-26 19:23:15,2014-03-26 19:38:56,941.0,0.8,0.7036184210526315,608,2014-03-26
326,2014-03-26 19:47:15,2014-03-26 19:47:24,9.0,0.7,0.7,10,2014-03-26
327,2014-03-26 19:49:47,2014-03-26 19:56:48,421.0,0.8,0.7507109004739336,422,2014-03-26
328,2014-03-26 20:02:53,2014-03-26 20:14:34,701.0,0.7,0.7,426,2014-03-26
329,2014-03-26 20:20:03,2014-03-26 20:23:22,199.0,0.7,0.7,54,2014-03-26
330,2014-03-27 02:52:31,2014-03-27 02:52:38,7.0,0.7,0.7,8,2014-03-27
331,2014-03-27 03:28:33,2014-03-27 04:26:20,3467.0,1.0,0.7475812274368232,2770,2014-03-27
332,2014-03-27 04:28:35,2014-03-27 05:11:40,2585.0,1.1,0.8010880316518298,2022,2014-03-27
333,2014-03-27 05:14:55,2014-03-27 05:16:14,79.0,0.7,0.7,16,2014-03-27
334,2014-03-27 05:24:23,2014-03-27 05:25:18,55.0,0.9,0.7428571428571429,42,2014-03-27
335,2014-03-27 05:27:51,2014-03-27 06:11:52,2641.0,1.2,0.8098509933774835,2416,2014-03-27
336,2014-03-27 06:14:17,2014-03-27 06:26:00,703.0,0.8,0.7037735849056603,318,2014-03-27
337,2014-03-27 06:28:03,2014-03-27 07:23:18,3315.0,1.1,0.8353725490196078,2550,2014-03-27
338,2014-03-27 07:31:43,2014-03-27 07:32:14,31.0,0.7,0.7,8,2014-03-27
339,2014-03-27 07:37:05,2014-03-27 07:41:08,243.0,0.7,0.7,108,2014-03-27
340,2014-03-27 07:43:29,2014-03-27 07:49:40,371.0,0.7,0.7,104,2014-03-27
341,2014-03-27 16:59:57,2014-03-27 17:01:02,65.0,0.7,0.7,44,2014-03-27
342,2014-03-27 18:11:01,2014-03-27 18:11:04,3.0,0.7,0.7,4,2014-03-27
343,2014-03-27 18:42:49,2014-03-27 18:42:52,3.0,0.7,0.7,4,2014-03-27
344,2014-03-27 19:24:41,2014-03-27 19:27:26,165.0,0.8,0.7686746987951808,166,2014-03-27
345,2014-03-27 19:40:57,2014-03-27 19:45:16,259.0,0.7,0.7,178,2014-03-27
346,2014-03-27 19:47:25,2014-03-27 19:48:38,73.0,0.7,0.7,50,2014-03-27
347,2014-03-27 19:52:15,2014-03-27 19:52:24,9.0,0.7,0.7,10,2014-03-27
348,2014-03-28 05:30:03,2014-03-28 05:31:28,85.0,0.7,0.7,32,2014-03-28
349,2014-03-28 08:57:07,2014-03-28 08:57:12,5.0,0.7,0.6999999999999998,6,2014-03-28
350,2014-03-28 09:03:43,2014-03-28 09:03:46,3.0,0.7,0.7,4,2014-03-28
351,2014-03-28 09:12:23,2014-03-28 09:12:24,1.0,0.7,0.7,2,2014-03-28
352,2014-03-28 09:26:09,2014-03-28 09:38:28,739.0,0.9,0.7129629629629629,108,2014-03-28
353,2014-03-28 09:41:21,2014-03-28 09:45:32,251.0,0.8,0.7071428571428571,28,2014-03-28
354,2014-03-28 09:47:51,2014-03-28 10:24:04,2173.0,1.3,0.800695652173913,1150,2014-03-28
355,2014-03-28 10:28:41,2014-03-28 10:30:06,85.0,0.8,0.7083333333333334,72,2014-03-28
356,2014-03-28 10:33:15,2014-03-28 10:35:36,141.0,0.8,0.7233333333333333,60,2014-03-28
357,2014-03-28 10:50:27,2014-03-28 10:53:14,167.0,0.7,0.7,22,2014-03-28
358,2014-03-28 11:05:37,2014-03-28 11:06:54,77.0,0.7,0.6999999999999998,24,2014-03-28
359,2014-03-28 11:46:55,2014-03-28 11:46:58,3.0,0.7,0.7,4,2014-03-28
360,2014-03-28 11:49:01,2014-03-28 11:56:34,453.0,1.1,0.7342105263157894,152,2014-03-28
361,2014-03-28 11:59:57,2014-03-28 12:00:00,3.0,0.7,0.7,4,2014-03-28
362,2014-03-28 12:03:25,2014-03-28 12:08:40,315.0,0.9,0.7228346456692913,254,2014-03-28
363,2014-03-28 12:10:59,2014-03-28 12:14:32,213.0,0.7,0.7,34,2014-03-28
364,2014-03-28 12:27:49,2014-03-28 15:04:41,9412.0,1.5,0.7647201492537313,5360,2014-03-28
365,2014-03-28 15:13:38,2014-03-28 15:23:27,589.0,1.2,0.8099236641221373,262,2014-03-28
366,2014-03-28 16:33:40,2014-03-28 16:33:47,7.0,0.9,0.8,8,2014-03-28
367,2014-03-28 16:35:52,2014-03-28 17:26:08,3016.0,1.9,0.9256063618290259,2515,2014-03-28
368,2014-03-28 17:28:27,2014-03-28 17:28:53,26.0,0.7,0.7,23,2014-03-28
369,2014-03-28 17:31:00,2014-03-28 17:33:45,165.0,0.8,0.7294117647058824,34,2014-03-28
370,2014-03-28 17:37:30,2014-03-28 17:39:25,115.0,0.7,0.7,18,2014-03-28
371,2014-03-28 17:42:56,2014-03-28 17:43:33,37.0,0.7,0.7,30,2014-03-28
372,2014-03-28 17:56:01,2014-03-28 17:57:24,83.0,0.8,0.7218749999999999,64,2014-03-28
373,2014-03-28 18:04:11,2014-03-28 18:22:24,1093.0,0.9,0.7215425531914894,752,2014-03-28
374,2014-03-28 18:24:25,2014-03-28 19:21:54,3449.0,2.0,0.8285182427401341,2686,2014-03-28
375,2014-03-28 19:25:11,2014-03-28 19:25:12,1.0,0.7,0.7,2,2014-03-28
376,2014-03-28 19:27:41,2014-03-28 19:27:42,1.0,0.7,0.7,2,2014-03-28
377,2014-03-28 19:31:41,2014-03-28 19:33:14,93.0,0.9,0.7615384615384616,52,2014-03-28
378,2014-03-28 19:36:41,2014-03-28 19:36:42,1.0,0.7,0.7,2,2014-03-28
379,2014-03-28 19:40:05,2014-03-28 19:53:40,815.0,0.9,0.7078571428571429,280,2014-03-28
380,2014-03-28 20:13:15,2014-03-28 20:13:54,39.0,0.7,0.7,10,2014-03-28
381,2014-03-28 20:17:23,2014-03-28 20:18:12,49.0,0.7,0.6999999999999998,12,2014-03-28
382,2014-03-28 23:38:35,2014-03-28 23:39:36,61.0,1.0,0.9161290322580645,62,2014-03-28
383,2014-03-31 16:39:52,2014-03-31 16:40:01,9.0,0.7,0.7,10,2014-03-31
384,2014-03-31 18:45:41,2014-03-31 18:46:18,37.0,0.7,0.7,16,2014-03-31
385,2014-04-01 04:27:12,2014-04-01 04:27:31,19.0,0.7,0.7,4,2014-04-01
386,2014-04-01 04:38:14,2014-04-01 04:38:19,5.0,0.7,0.6999999999999998,6,2014-04-01
387,2014-04-01 04:40:20,2014-04-01 05:05:41,1521.0,0.8,0.7098591549295774,852,2014-04-01
388,2014-04-01 05:11:26,2014-04-01 05:17:59,393.0,0.8,0.7010526315789473,190,2014-04-01
389,2014-04-01 05:32:02,2014-04-01 05:48:20,978.0,0.8,0.7319218241042346,921,2014-04-01
390,2014-04-01 06:32:31,2014-04-01 06:33:14,43.0,0.7,0.7,28,2014-04-01
391,2014-04-01 06:39:13,2014-04-01 06:39:20,7.0,0.7,0.7,8,2014-04-01
392,2014-04-01 06:45:17,2014-04-01 06:46:22,65.0,0.7,0.7,8,2014-04-01
393,2014-04-01 06:48:27,2014-04-01 06:50:28,121.0,0.8,0.7047619047619047,42,2014-04-01
394,2014-04-01 06:54:37,2014-04-01 06:54:42,5.0,0.7,0.6999999999999998,6,2014-04-01
395,2014-04-01 07:18:33,2014-04-01 07:19:18,45.0,0.7,0.6999999999999998,6,2014-04-01
396,2014-04-01 07:30:51,2014-04-01 07:30:56,5.0,0.7,0.6999999999999998,6,2014-04-01
397,2014-04-01 10:02:57,2014-04-01 10:06:22,205.0,0.7,0.7,16,2014-04-01
398,2014-04-01 10:23:49,2014-04-01 10:56:02,1933.0,0.7,0.7,280,2014-04-01
399,2014-04-01 19:39:30,2014-04-01 19:43:57,267.0,0.8,0.7102564102564103,78,2014-04-01
400,2014-04-01 19:46:12,2014-04-01 19:46:15,3.0,0.7,0.7,4,2014-04-01
401,2014-04-01 19:48:16,2014-04-01 20:05:37,1041.0,1.1,0.7816091954022989,696,2014-04-01
402,2014-04-01 20:22:42,2014-04-01 20:53:19,1837.0,1.0,0.746135265700483,828,2014-04-01
403,2014-04-01 20:56:22,2014-04-02 01:49:44,17602.0,1.6,0.7386344986049566,12186,2014-04-01
404,2014-04-02 01:56:13,2014-04-02 01:56:14,1.0,0.7,0.7,2,2014-04-02
405,2014-04-02 01:58:47,2014-04-02 01:58:51,4.0,0.7,0.7,5,2014-04-02
406,2014-04-02 02:04:26,2014-04-02 02:07:35,189.0,0.7,0.6999999999999998,24,2014-04-02
407,2014-04-02 02:16:39,2014-04-02 02:17:54,75.0,0.8,0.72,10,2014-04-02
408,2014-04-02 03:11:11,2014-04-02 03:11:42,31.0,0.7,0.7,8,2014-04-02
409,2014-04-02 03:36:07,2014-04-02 04:12:01,2154.0,1.0,0.7319296040226273,1591,2014-04-02
410,2014-04-02 04:19:22,2014-04-02 04:22:11,169.0,0.8,0.72,30,2014-04-02
411,2014-04-02 04:25:16,2014-04-02 04:28:05,169.0,0.8,0.72,20,2014-04-02
412,2014-04-02 04:31:18,2014-04-02 05:08:09,2211.0,1.3,0.7406451612903225,930,2014-04-02
413,2014-04-02 05:10:44,2014-04-02 05:54:49,2645.0,1.2,0.7691176470588235,1224,2014-04-02
414,2014-04-02 06:00:58,2014-04-02 06:00:59,1.0,0.7,0.7,2,2014-04-02
415,2014-04-02 06:06:40,2014-04-02 06:07:01,21.0,0.8,0.74,10,2014-04-02
416,2014-04-02 06:11:42,2014-04-02 06:12:59,77.0,0.8,0.775,8,2014-04-02
417,2014-04-02 06:24:27,2014-04-02 06:33:50,563.0,0.9,0.7298507462686566,402,2014-04-02
418,2014-04-02 06:36:17,2014-04-02 07:39:40,3803.0,1.1,0.7524003254678601,2458,2014-04-02
419,2014-04-02 19:08:42,2014-04-02 19:10:13,91.0,0.7,0.7,14,2014-04-02
420,2014-04-03 07:01:16,2014-04-03 07:01:17,1.0,0.7,0.7,2,2014-04-03
421,2014-04-03 08:42:57,2014-04-03 08:43:04,7.0,0.7,0.7,8,2014-04-03
422,2014-04-03 09:08:51,2014-04-03 09:10:56,125.0,30.0,8.967391304347826,92,2014-04-03
423,2014-04-03 09:30:29,2014-04-03 09:36:46,377.0,0.8,0.7074074074074074,54,2014-04-03
424,2014-04-03 09:39:01,2014-04-03 09:44:50,349.0,1.0,0.7693877551020408,196,2014-04-03
425,2014-04-03 10:01:45,2014-04-03 10:01:46,1.0,0.7,0.7,2,2014-04-03
426,2014-04-03 10:12:51,2014-04-03 10:14:30,99.0,0.8,0.7266666666666667,30,2014-04-03
427,2014-04-03 10:25:31,2014-04-03 10:25:56,25.0,0.8,0.725,8,2014-04-03
428,2014-04-03 10:29:49,2014-04-03 10:31:14,85.0,0.7,0.6999999999999998,12,2014-04-03
429,2014-04-03 10:41:43,2014-04-03 10:45:04,201.0,0.9,0.7228571428571429,70,2014-04-03
430,2014-04-03 10:48:49,2014-04-03 10:49:20,31.0,0.7,0.6999999999999998,6,2014-04-03
431,2014-04-03 11:28:59,2014-04-03 11:29:02,3.0,0.7,0.7,4,2014-04-03
432,2014-04-03 16:15:41,2014-04-03 16:15:44,3.0,0.7,0.7,4,2014-04-03
433,2014-04-03 16:24:55,2014-04-03 16:32:56,481.0,0.7,0.7,168,2014-04-03
434,2014-04-03 16:36:31,2014-04-03 16:47:28,657.0,0.7,0.7,110,2014-04-03
435,2014-04-03 16:51:31,2014-04-03 16:54:36,185.0,0.7,0.7,28,2014-04-03
436,2014-04-03 17:12:09,2014-04-03 17:16:56,287.0,0.8,0.7095238095238096,210,2014-04-03
437,2014-04-03 17:19:15,2014-04-03 17:20:20,65.0,0.7,0.7,40,2014-04-03
438,2014-04-03 17:28:13,2014-04-03 17:28:18,5.0,0.7,0.6999999999999998,6,2014-04-03
439,2014-04-03 17:53:57,2014-04-03 17:54:04,7.0,0.7,0.6999999999999998,6,2014-04-03
440,2014-04-03 17:58:31,2014-04-03 18:34:56,2185.0,1.0,0.7828341013824884,1736,2014-04-03
441,2014-04-03 18:37:25,2014-04-03 18:37:26,1.0,0.7,0.7,2,2014-04-03
442,2014-04-03 18:39:45,2014-04-03 18:40:20,35.0,0.7,0.6999999999999998,6,2014-04-03
443,2014-04-03 18:43:35,2014-04-03 18:49:18,343.0,0.9,0.713,200,2014-04-03
444,2014-04-03 18:56:11,2014-04-03 18:56:44,33.0,0.8,0.7066666666666667,30,2014-04-03
445,2014-04-03 18:58:59,2014-04-03 19:09:48,649.0,0.9,0.7430604982206405,562,2014-04-03
446,2014-04-03 19:19:01,2014-04-03 19:19:04,3.0,0.7,0.7,4,2014-04-03
447,2014-04-03 19:26:04,2014-04-03 19:26:09,5.0,0.7,0.6999999999999998,6,2014-04-03
448,2014-04-03 19:47:43,2014-04-03 19:47:58,15.0,0.7,0.6999999999999998,6,2014-04-03
449,2014-04-03 20:04:51,2014-04-03 20:05:20,29.0,0.8,0.7142857142857143,28,2014-04-03
450,2014-04-03 20:53:50,2014-04-03 20:53:53,3.0,0.7,0.7,4,2014-04-03
451,2014-04-03 20:59:00,2014-04-03 21:00:05,65.0,0.8,0.7045454545454546,44,2014-04-03
452,2014-04-03 21:03:56,2014-04-03 21:04:27,31.0,0.7,0.7,30,2014-04-03
453,2014-04-03 21:19:52,2014-04-03 21:20:29,37.0,0.7,0.6999999999999998,12,2014-04-03
454,2014-04-03 21:25:22,2014-04-03 21:26:11,49.0,0.7,0.7,42,2014-04-03
455,2014-04-04 01:36:53,2014-04-04 01:38:24,91.0,0.7,0.7,20,2014-04-04
456,2014-04-04 06:12:13,2014-04-04 06:13:02,49.0,0.7,0.6999999999999998,24,2014-04-04
457,2014-04-04 06:22:37,2014-04-04 06:22:44,7.0,0.7,0.7,8,2014-04-04
458,2014-04-04 06:44:45,2014-04-04 06:46:02,77.0,0.7,0.7,30,2014-04-04
459,2014-04-04 06:58:07,2014-04-04 06:59:57,110.0,0.7,0.6999999999999998,6,2014-04-04
460,2014-04-04 07:03:40,2014-04-04 07:04:07,27.0,0.8,0.71,20,2014-04-04
461,2014-04-04 07:12:47,2014-04-04 07:14:10,83.0,0.7,0.7,20,2014-04-04
462,2014-04-04 07:38:33,2014-04-04 07:38:48,15.0,0.7,0.7,10,2014-04-04
463,2014-04-04 07:43:28,2014-04-04 07:43:37,9.0,0.7,0.7,10,2014-04-04
464,2014-04-04 12:16:24,2014-04-04 12:16:25,1.0,0.7,0.7,2,2014-04-04
465,2014-04-04 12:27:30,2014-04-04 12:27:35,5.0,0.7,0.6999999999999998,6,2014-04-04
466,2014-04-04 12:32:02,2014-04-04 12:34:01,119.0,0.7,0.7,116,2014-04-04
467,2014-04-04 14:56:01,2014-04-04 14:56:44,43.0,0.7,0.7,8,2014-04-04
468,2014-04-04 15:01:21,2014-04-04 15:01:22,1.0,0.7,0.7,2,2014-04-04
469,2014-04-04 15:10:23,2014-04-04 15:11:28,65.0,0.7,0.7,32,2014-04-04
470,2014-04-04 15:42:37,2014-04-04 16:50:04,4047.0,1.1,0.7463051062480177,3153,2014-04-04
471,2014-04-04 16:52:11,2014-04-04 17:13:38,1287.0,0.8,0.7152542372881355,236,2014-04-04
472,2014-04-04 17:15:51,2014-04-04 17:15:52,1.0,0.7,0.7,2,2014-04-04
473,2014-04-04 17:19:31,2014-04-04 17:19:34,3.0,0.7,0.7,4,2014-04-04
474,2014-04-04 17:22:29,2014-04-04 17:22:32,3.0,0.7,0.7,4,2014-04-04
475,2014-04-04 17:24:33,2014-04-04 17:31:59,446.0,0.8,0.7093023255813954,43,2014-04-04
476,2014-04-04 17:34:40,2014-04-04 17:36:09,89.0,0.7,0.6999999999999998,24,2014-04-04
477,2014-04-04 17:42:52,2014-04-04 17:47:43,291.0,0.7,0.7,132,2014-04-04
478,2014-04-04 18:06:46,2014-04-04 18:15:21,515.0,0.7,0.7,182,2014-04-04
479,2014-04-04 18:25:36,2014-04-04 18:30:43,307.0,0.7,0.7,204,2014-04-04
480,2014-04-04 18:57:02,2014-04-04 18:58:47,105.0,0.7,0.7,18,2014-04-04
481,2014-04-04 19:18:02,2014-04-04 20:02:29,2667.0,0.9,0.7307065217391304,1472,2014-04-04
482,2014-04-04 20:06:32,2014-04-04 20:12:15,343.0,0.7,0.7,74,2014-04-04
483,2014-04-04 20:17:24,2014-04-04 20:24:09,405.0,0.8,0.7517241379310344,406,2014-04-04
484,2014-04-04 20:43:08,2014-04-04 21:00:23,1035.0,0.8,0.7102739726027396,876,2014-04-04
485,2014-04-04 21:03:54,2014-04-04 21:49:25,2731.0,0.8,0.7015706806282722,764,2014-04-04
486,2014-04-04 21:52:02,2014-04-04 21:53:49,107.0,0.7,0.7,8,2014-04-04
487,2014-04-04 21:56:34,2014-04-04 22:02:45,371.0,0.8,0.7071428571428571,28,2014-04-04
488,2014-04-04 22:05:00,2014-04-04 22:05:09,9.0,0.7,0.7,8,2014-04-04
489,2014-04-04 22:09:44,2014-04-04 22:12:43,179.0,0.7,0.7,18,2014-04-04
490,2014-04-04 22:18:10,2014-04-04 22:20:07,117.0,0.7,0.7,4,2014-04-04
491,2014-04-04 22:23:06,2014-04-04 22:23:23,17.0,0.7,0.7,4,2014-04-04
492,2014-04-04 22:27:56,2014-04-04 22:29:15,79.0,0.7,0.7,10,2014-04-04
493,2014-04-04 22:32:36,2014-04-04 22:35:13,157.0,0.7,0.7,8,2014-04-04
494,2014-04-04 22:38:44,2014-04-04 22:38:47,3.0,0.7,0.7,4,2014-04-04
495,2014-04-04 22:41:20,2014-04-04 22:41:23,3.0,0.7,0.7,4,2014-04-04
496,2014-04-04 22:51:02,2014-04-04 22:51:05,3.0,0.7,0.7,4,2014-04-04
497,2014-04-04 23:15:01,2014-04-04 23:15:06,5.0,0.8,0.7333333333333334,6,2014-04-04
498,2014-04-05 01:24:35,2014-04-05 01:25:22,47.0,0.7,0.7,14,2014-04-05
499,2014-04-05 01:28:51,2014-04-05 01:30:16,85.0,0.7,0.6999999999999998,12,2014-04-05
500,2014-04-05 01:35:25,2014-04-05 01:36:02,37.0,0.7,0.6999999999999998,12,2014-04-05
501,2014-04-05 01:39:53,2014-04-05 01:45:06,313.0,0.7,0.7,34,2014-04-05
502,2014-04-05 01:49:29,2014-04-05 01:50:56,87.0,0.7,0.7,10,2014-04-05
503,2014-04-05 01:55:41,2014-04-05 01:57:08,87.0,0.7,0.7,8,2014-04-05
504,2014-04-05 02:04:55,2014-04-05 02:10:08,313.0,0.7,0.6999999999999998,24,2014-04-05
505,2014-04-05 02:19:47,2014-04-05 02:20:42,55.0,0.7,0.7,10,2014-04-05
506,2014-04-05 02:31:49,2014-04-05 02:33:32,103.0,0.7,0.7,22,2014-04-05
507,2014-04-05 02:36:11,2014-04-05 02:37:18,67.0,0.7,0.6999999999999998,6,2014-04-05
508,2014-04-05 02:44:31,2014-04-05 02:44:38,7.0,0.7,0.7,8,2014-04-05
509,2014-04-05 02:57:37,2014-04-05 02:57:38,1.0,0.7,0.7,2,2014-04-05
510,2014-04-05 03:09:35,2014-04-05 03:22:52,797.0,0.8,0.7148936170212765,658,2014-04-05
511,2014-04-05 03:26:19,2014-04-05 03:29:56,217.0,0.8,0.704,50,2014-04-05
512,2014-04-05 03:58:27,2014-04-05 07:52:43,14056.0,1.1,0.7686990905496244,12645,2014-04-05
513,2014-04-07 19:54:17,2014-04-07 19:55:56,99.0,2.4,1.4392857142857145,56,2014-04-07
514,2014-04-08 02:50:53,2014-04-08 02:51:16,23.0,0.7,0.7,16,2014-04-08
515,2014-04-08 03:16:21,2014-04-08 03:16:22,1.0,0.7,0.7,2,2014-04-08
516,2014-04-08 05:55:29,2014-04-08 05:55:32,3.0,0.7,0.7,4,2014-04-08
517,2014-04-08 10:29:03,2014-04-08 10:29:14,11.0,0.7,0.7,8,2014-04-08
518,2014-04-09 17:09:10,2014-04-09 17:09:17,7.0,0.8,0.725,8,2014-04-09
519,2014-04-09 18:18:41,2014-04-09 18:18:42,1.0,0.7,0.7,2,2014-04-09
520,2014-04-09 21:04:32,2014-04-09 21:04:35,3.0,0.7,0.7,4,2014-04-09
521,2014-04-09 21:18:32,2014-04-09 21:21:51,199.0,0.7,0.7,10,2014-04-09
522,2014-04-09 21:33:10,2014-04-09 21:33:13,3.0,0.7,0.7,4,2014-04-09
523,2014-04-09 21:39:26,2014-04-09 21:39:29,3.0,0.7,0.7,4,2014-04-09
524,2014-04-10 00:20:39,2014-04-10 00:20:40,1.0,0.7,0.7,2,2014-04-10
525,2014-04-10 00:25:53,2014-04-10 00:25:56,3.0,0.7,0.7,4,2014-04-10
526,2014-04-10 00:39:20,2014-04-10 00:39:23,3.0,0.7,0.7,4,2014-04-10
527,2014-04-10 01:17:19,2014-04-10 01:17:26,7.0,0.8,0.725,8,2014-04-10
528,2014-04-10 03:39:55,2014-04-10 03:39:58,3.0,0.7,0.7,4,2014-04-10
529,2014-04-10 03:49:17,2014-04-10 03:49:56,39.0,0.7,0.7,8,2014-04-10
530,2014-04-10 06:29:20,2014-04-10 06:32:01,161.0,0.7,0.7,36,2014-04-10
531,2014-04-10 06:36:44,2014-04-10 06:41:09,265.0,0.7,0.7,78,2014-04-10
532,2014-04-10 07:04:06,2014-04-10 07:06:27,141.0,0.8,0.7021276595744681,94,2014-04-10
533,2014-04-10 07:18:30,2014-04-10 07:20:05,95.0,0.7,0.7,94,2014-04-10
534,2014-04-10 07:26:34,2014-04-10 07:26:35,1.0,0.7,0.7,2,2014-04-10
535,2014-04-10 08:00:10,2014-04-10 08:05:29,319.0,0.7,0.7,68,2014-04-10
536,2014-04-10 08:08:32,2014-04-10 08:12:31,239.0,0.8,0.7072463768115942,138,2014-04-10
537,2014-04-10 08:19:10,2014-04-10 08:20:09,59.0,0.7,0.6999999999999998,24,2014-04-10
538,2014-04-10 08:24:00,2014-04-10 08:27:13,193.0,0.7,0.7,56,2014-04-10
539,2014-04-10 08:31:20,2014-04-10 08:31:55,35.0,0.7,0.7,8,2014-04-10
540,2014-04-10 08:41:33,2014-04-10 08:50:44,551.0,0.9,0.7516393442622951,488,2014-04-10
541,2014-04-10 09:02:08,2014-04-10 09:02:11,3.0,0.7,0.7,4,2014-04-10
542,2014-04-10 09:04:14,2014-04-10 09:04:15,1.0,0.7,0.7,2,2014-04-10
543,2014-04-10 09:08:39,2014-04-10 09:08:42,3.0,0.7,0.7,4,2014-04-10
544,2014-04-10 10:50:58,2014-04-10 10:51:03,5.0,0.8,0.7666666666666666,6,2014-04-10
545,2014-04-10 11:21:04,2014-04-10 11:21:07,3.0,0.7,0.7,4,2014-04-10
