event_id,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date
270,2014-06-09 17:12:42,2014-06-09 17:16:59,257.0,1.2,0.7926829268292683,164,2014-06-09
271,2014-06-09 17:23:44,2014-06-09 17:26:55,191.0,1.1,0.8375,112,2014-06-09
272,2014-06-09 17:34:28,2014-06-09 17:36:09,101.0,0.9,0.7526315789473684,76,2014-06-09
273,2014-06-10 10:39:09,2014-06-10 10:39:48,39.0,2.2,2.005,40,2014-06-10
274,2014-06-10 13:54:03,2014-06-10 14:03:26,563.0,0.9,0.7364197530864197,324,2014-06-10
275,2014-06-10 16:45:23,2014-06-10 16:46:20,57.0,0.8,0.71875,32,2014-06-10
276,2014-06-11 15:06:53,2014-06-11 15:07:22,29.0,0.7,0.7,28,2014-06-11
277,2014-06-12 14:37:22,2014-06-12 14:38:11,49.0,0.7,0.7,18,2014-06-12
278,2014-06-12 15:04:02,2014-06-12 15:07:15,193.0,0.7,0.7,116,2014-06-12
279,2014-06-12 19:11:24,2014-06-12 19:11:35,11.0,0.7,0.7,10,2014-06-12
280,2014-06-13 06:28:12,2014-06-13 06:29:36,84.0,0.8,0.7285714285714285,63,2014-06-13
281,2014-06-13 06:38:17,2014-06-13 06:39:30,73.0,0.9,0.7357142857142857,56,2014-06-13
282,2014-06-13 06:49:17,2014-06-13 06:51:04,107.0,0.7,0.7,34,2014-06-13
283,2014-06-13 06:58:27,2014-06-13 07:00:32,125.0,1.0,0.8108108108108109,74,2014-06-13
284,2014-06-13 07:32:05,2014-06-13 07:34:38,153.0,0.9,0.7787878787878788,132,2014-06-13
285,2014-06-13 08:30:47,2014-06-13 08:30:58,11.0,0.8,0.75,8,2014-06-13
286,2014-06-13 08:44:39,2014-06-13 08:50:46,367.0,0.8,0.7018518518518518,108,2014-06-13
287,2014-06-13 09:23:15,2014-06-13 09:23:18,3.0,0.7,0.7,4,2014-06-13
288,2014-06-13 11:04:06,2014-06-13 11:04:17,11.0,0.7,0.7,8,2014-06-13
289,2014-06-13 11:18:10,2014-06-13 11:18:35,25.0,0.9,0.8153846153846154,26,2014-06-13
290,2014-06-13 12:04:16,2014-06-13 12:33:27,1751.0,1.3,0.8171114599686028,1274,2014-06-13
291,2014-06-13 12:39:08,2014-06-13 12:41:01,113.0,0.7,0.7,30,2014-06-13
292,2014-06-13 12:44:00,2014-06-13 12:44:29,29.0,0.8,0.73,20,2014-06-13
293,2014-06-13 12:47:54,2014-06-13 12:48:05,11.0,0.8,0.75,12,2014-06-13
294,2014-06-13 13:23:06,2014-06-13 14:08:39,2733.0,1.4,0.8517102615694165,1988,2014-06-13
295,2014-06-13 14:14:28,2014-06-13 14:14:59,31.0,0.8,0.7142857142857143,14,2014-06-13
296,2014-06-13 14:17:46,2014-06-13 14:46:24,1718.0,1.6,0.8720309810671256,1162,2014-06-13
297,2014-06-13 14:57:28,2014-06-13 15:08:40,672.0,1.1,0.8333333333333334,372,2014-06-13
298,2014-06-13 15:10:45,2014-06-13 15:11:02,17.0,0.7,0.7,10,2014-06-13
299,2014-06-13 15:14:55,2014-06-13 15:20:52,357.0,1.3,0.9042207792207793,308,2014-06-13
300,2014-06-13 15:26:11,2014-06-13 15:34:28,497.0,1.6,1.065531914893617,470,2014-06-13
301,2014-06-13 15:41:01,2014-06-13 15:44:02,181.0,0.8,0.7296874999999999,128,2014-06-13
302,2014-06-13 15:51:53,2014-06-13 15:53:32,99.0,0.8,0.7133333333333333,30,2014-06-13
303,2014-06-13 16:01:19,2014-06-13 16:02:20,61.0,0.8,0.726086956521739,46,2014-06-13
304,2014-06-13 16:11:53,2014-06-13 16:12:14,21.0,0.7,0.7,22,2014-06-13
305,2014-06-13 16:32:37,2014-06-13 16:38:42,365.0,0.9,0.7487603305785123,242,2014-06-13
306,2014-06-13 16:49:07,2014-06-13 16:49:58,51.0,0.7,0.6999999999999998,24,2014-06-13
307,2014-06-13 17:23:49,2014-06-13 17:25:48,119.0,0.9,0.7675,80,2014-06-13
308,2014-06-13 17:36:09,2014-06-13 17:39:12,183.0,0.9,0.7653333333333333,150,2014-06-13
309,2014-06-13 18:05:47,2014-06-13 18:07:24,97.0,0.8,0.7424999999999999,80,2014-06-13
310,2014-06-13 22:27:05,2014-06-13 22:39:39,754.0,1.0,0.7876460767946578,599,2014-06-13
311,2014-06-14 02:33:33,2014-06-14 02:36:26,173.0,0.8,0.7239999999999999,50,2014-06-14
312,2014-06-14 03:16:49,2014-06-14 03:28:42,713.0,1.4,0.806896551724138,406,2014-06-14
313,2014-06-14 03:33:47,2014-06-14 03:33:50,3.0,0.8,0.75,4,2014-06-14
314,2014-06-15 14:35:23,2014-06-15 14:39:18,235.0,0.8,0.7177215189873417,158,2014-06-15
315,2014-06-15 15:40:57,2014-06-15 15:40:58,1.0,0.7,0.7,2,2014-06-15
316,2014-06-15 15:56:19,2014-06-15 16:02:48,389.0,0.9,0.7683453237410072,278,2014-06-15
317,2014-06-15 18:28:49,2014-06-15 18:35:57,428.0,0.8,0.7074999999999999,80,2014-06-15
318,2014-06-16 06:33:11,2014-06-16 06:34:50,99.0,1.0,0.7571428571428571,84,2014-06-16
319,2014-06-16 06:43:47,2014-06-16 06:43:52,5.0,0.7,0.6999999999999998,6,2014-06-16
320,2014-06-16 07:20:47,2014-06-16 07:24:08,201.0,0.7,0.7,54,2014-06-16
321,2014-06-16 07:34:55,2014-06-16 07:35:18,23.0,0.7,0.6999999999999998,12,2014-06-16
322,2014-06-16 08:01:09,2014-06-16 08:05:12,243.0,0.8,0.7258064516129032,62,2014-06-16
323,2014-06-16 08:16:39,2014-06-16 08:16:42,3.0,0.7,0.7,4,2014-06-16
324,2014-06-16 08:19:27,2014-06-16 08:24:40,313.0,1.0,0.7596774193548387,248,2014-06-16
325,2014-06-16 09:02:55,2014-06-16 09:04:52,117.0,1.0,0.8068965517241379,58,2014-06-16
326,2014-06-16 09:28:23,2014-06-16 09:29:14,51.0,0.7,0.7,18,2014-06-16
327,2014-06-16 09:31:51,2014-06-16 09:32:44,53.0,1.0,0.8074074074074075,54,2014-06-16
328,2014-06-16 10:14:57,2014-06-16 10:15:28,31.0,0.8,0.73125,32,2014-06-16
329,2014-06-16 11:34:39,2014-06-16 11:38:04,205.0,0.8,0.7164179104477612,134,2014-06-16
