year,month,day,hour,minute,second,AN311,AN422,AN423,TP1721,RH1722,BA1723,TP1711,RH1712,BA1713,MM252,MM261,MM262,MM263,MM264,MM256,MM211,CM861,CR863,P_864,TC862,WM868,AMP1_IR,AMP2_IR,DMP3_IR,DMP4_IR,AMP5_IR,F_SIDE,V,datetime,day_nb,day_nb_ind,hour_ind,minute_ind,second_ind,time_gap,event,period_id
2014,4,7,20,23,14,3.7,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.3,0.7,50.1,102,93.9,33.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:14,97,37,884,53063,3183794,0 days 00:00:01,1,1
2014,4,7,20,23,15,3.7,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,99,93.9,33.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:15,97,37,884,53063,3183795,0 days 00:00:01,1,1
2014,4,7,20,23,16,3.7,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,99,93.9,33.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:16,97,37,884,53063,3183796,0 days 00:00:01,1,1
2014,4,7,20,23,17,3.7,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,99,93.9,33.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:17,97,37,884,53063,3183797,0 days 00:00:01,1,1
2014,4,7,20,23,18,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,99,93.9,33.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:18,97,37,884,53063,3183798,0 days 00:00:01,1,1
2014,4,7,20,23,19,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,100,93.9,33.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:19,97,37,884,53063,3183799,0 days 00:00:01,1,1
2014,4,7,20,23,20,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,100,93.9,33.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:20,97,37,884,53063,3183800,0 days 00:00:01,1,1
2014,4,7,20,23,21,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.3,0.7,50.2,101,93.9,33.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:21,97,37,884,53063,3183801,0 days 00:00:01,1,1
2014,4,7,20,23,22,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.3,0.7,50.2,101,93.9,33.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:22,97,37,884,53063,3183802,0 days 00:00:01,1,1
2014,4,7,20,23,23,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,100,93.9,33.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:23,97,37,884,53063,3183803,0 days 00:00:01,1,1
2014,4,7,20,23,24,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,100,93.9,33.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:24,97,37,884,53063,3183804,0 days 00:00:01,1,1
2014,4,7,20,23,25,3.6,1.6,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,102,93.9,33.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:25,97,37,884,53063,3183805,0 days 00:00:01,1,1
2014,4,7,20,23,26,3.6,1.5,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,2.2,0.1,0.2,0.2,0.4,0.7,50.2,102,93.9,33.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:26,97,37,884,53063,3183806,0 days 00:00:01,1,1
2014,4,7,20,23,27,3.6,1.5,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,1.0,0.1,0.2,0.2,0.3,0.7,50.2,100,93.9,33.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:27,97,37,884,53063,3183807,0 days 00:00:01,1,1
2014,4,7,20,23,28,3.6,1.5,1.3,24.5,51,1106.9,28.9,65,1106.3,0.0,1.0,0.1,0.2,0.2,0.3,0.7,50.2,100,93.9,33.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-07 20:23:28,97,37,884,53063,3183808,0 days 00:00:01,1,1
2014,4,8,6,3,51,3.7,1.5,1.5,24.7,52,1105.4,29.4,75,1104.7,0.1,0.5,0.2,0.6,0.6,0.9,0.9,49.2,88,94.5,33.5,2.61,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-08 06:03:51,98,38,894,53643,3218631,0 days 00:00:01,1,1
2014,4,8,6,3,52,3.8,1.6,1.5,24.7,52,1105.4,29.4,75,1104.7,0.1,0.5,0.2,0.6,0.6,0.9,0.9,49.3,89,94.5,33.5,2.63,5.0,5.0,6.0,4.0,0.0,0.0,0.0,2014-04-08 06:03:52,98,38,894,53643,3218632,0 days 00:00:01,1,1
2014,4,10,7,4,46,3.7,1.4,1.4,25.2,46,1106.7,29.0,73,1106.1,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.8,79,94.7,33.0,2.28,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-10 07:04:46,100,40,943,56584,3395086,0 days 00:00:01,1,1
2014,4,10,7,4,47,3.7,1.4,1.4,25.2,46,1106.7,29.0,73,1106.1,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.8,79,94.7,33.0,2.28,5.0,4.0,6.0,4.0,0.0,0.0,0.0,2014-04-10 07:04:47,100,40,943,56584,3395087,0 days 00:00:01,1,1
2014,4,10,7,4,48,3.7,1.4,1.4,25.2,46,1106.7,29.0,73,1106.1,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.8,81,94.7,33.0,2.31,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-10 07:04:48,100,40,943,56584,3395088,0 days 00:00:01,1,1
2014,4,10,7,4,49,3.7,1.4,1.4,25.2,46,1106.7,29.0,73,1106.1,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.8,81,94.7,33.0,2.31,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-10 07:04:49,100,40,943,56584,3395089,0 days 00:00:01,1,1
2014,4,10,7,5,0,3.8,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.7,76,94.7,33.0,2.23,5.0,5.0,6.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:00,100,40,943,56585,3395100,0 days 00:00:01,1,1
2014,4,10,7,5,1,3.8,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.7,76,94.7,33.0,2.23,5.0,5.0,6.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:01,100,40,943,56585,3395101,0 days 00:00:01,1,1
2014,4,10,7,5,2,3.9,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.6,80,94.7,33.0,2.29,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:02,100,40,943,56585,3395102,0 days 00:00:01,1,1
2014,4,10,7,5,3,3.9,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.6,80,94.7,33.0,2.29,5.0,4.0,5.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:03,100,40,943,56585,3395103,0 days 00:00:01,1,1
2014,4,10,7,5,4,3.9,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.7,80,94.7,33.0,2.29,5.0,5.0,6.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:04,100,40,943,56585,3395104,0 days 00:00:01,1,1
2014,4,10,7,5,5,3.9,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.7,80,94.7,33.0,2.29,5.0,5.0,6.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:05,100,40,943,56585,3395105,0 days 00:00:01,1,1
2014,4,10,7,5,6,3.9,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.8,76,94.7,33.0,2.24,5.0,5.0,6.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:06,100,40,943,56585,3395106,0 days 00:00:01,1,1
2014,4,10,7,5,7,3.9,1.4,1.3,25.2,46,1106.7,29.0,73,1106.2,0.0,0.5,0.2,0.9,0.7,0.8,0.8,45.8,76,94.7,33.0,2.24,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-10 07:05:07,100,40,943,56585,3395107,0 days 00:00:01,1,1
2014,4,11,8,30,7,3.8,1.6,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.5,94,94.8,33.5,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:07,101,41,968,58110,3486607,0 days 00:00:01,1,1
2014,4,11,8,30,8,3.8,1.6,1.4,25.2,45,1114.1,29.4,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.7,89,94.8,33.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:08,101,41,968,58110,3486608,0 days 00:00:01,1,1
2014,4,11,8,30,9,3.8,1.6,1.4,25.2,45,1114.1,29.4,75,1113.3,0.0,0.5,0.3,0.5,1.1,0.8,0.9,43.7,89,94.8,33.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:09,101,41,968,58110,3486609,0 days 00:00:01,1,1
2014,4,11,8,30,10,3.8,1.6,1.4,25.2,45,1114.1,29.4,75,1113.3,0.0,0.5,0.3,0.5,1.1,0.8,0.9,43.6,89,94.8,33.5,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:10,101,41,968,58110,3486610,0 days 00:00:01,1,1
2014,4,11,8,30,11,3.8,1.6,1.4,25.2,45,1114.1,29.4,75,1113.3,0.0,0.5,0.3,0.5,1.1,0.8,0.9,43.6,89,94.8,33.5,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:11,101,41,968,58110,3486611,0 days 00:00:01,1,1
2014,4,11,8,30,12,3.8,1.6,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.1,0.8,0.9,43.4,96,94.8,33.5,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:12,101,41,968,58110,3486612,0 days 00:00:01,1,1
2014,4,11,8,30,13,3.8,1.6,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.6,0.3,0.5,1.1,0.8,0.9,43.4,96,94.8,33.5,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:13,101,41,968,58110,3486613,0 days 00:00:01,1,1
2014,4,11,8,30,14,3.8,1.6,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.6,0.3,0.5,1.1,0.8,0.9,43.6,86,94.8,33.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:14,101,41,968,58110,3486614,0 days 00:00:01,1,1
2014,4,11,8,30,15,3.8,1.6,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.6,0.3,0.5,1.0,0.8,0.9,43.6,86,94.8,33.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:15,101,41,968,58110,3486615,0 days 00:00:01,1,1
2014,4,11,8,30,16,3.8,1.6,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.6,0.3,0.5,1.0,0.8,0.9,43.6,76,94.8,33.5,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:16,101,41,968,58110,3486616,0 days 00:00:01,1,1
2014,4,11,8,30,17,3.8,1.5,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.6,76,94.8,33.5,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:17,101,41,968,58110,3486617,0 days 00:00:01,1,1
2014,4,11,8,30,18,3.8,1.5,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.4,97,94.9,33.5,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:18,101,41,968,58110,3486618,0 days 00:00:01,1,1
2014,4,11,8,30,19,3.8,1.5,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.4,97,94.9,33.5,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:19,101,41,968,58110,3486619,0 days 00:00:01,1,1
2014,4,11,8,30,20,3.8,1.5,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.2,85,94.8,33.5,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:20,101,41,968,58110,3486620,0 days 00:00:01,1,1
2014,4,11,8,30,21,3.8,1.5,1.4,25.2,45,1114.1,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.2,85,94.8,33.5,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:21,101,41,968,58110,3486621,0 days 00:00:01,1,1
2014,4,11,8,30,22,3.8,1.5,1.4,25.2,45,1114.0,29.3,75,1113.3,0.0,0.5,0.3,0.5,1.0,0.8,0.9,43.6,70,94.8,33.5,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-11 08:30:22,101,41,968,58110,3486622,0 days 00:00:01,1,1
2014,4,14,9,38,13,4.2,1.4,0.0,25.1,48,1099.2,29.1,75,1098.6,0.4,0.5,0.3,1.0,1.0,1.0,1.0,44.2,121,92.2,33.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-14 09:38:13,104,44,1041,62498,3749893,0 days 00:00:01,1,1
2014,4,14,9,38,14,4.1,1.4,0.0,25.1,48,1099.2,29.1,75,1098.6,0.4,0.5,0.3,1.0,1.0,1.0,1.0,44.2,121,92.2,33.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-14 09:38:14,104,44,1041,62498,3749894,0 days 00:00:01,1,1
2014,4,14,9,38,15,4.1,1.4,0.0,25.1,48,1099.2,29.1,75,1098.7,0.5,0.5,0.3,1.0,1.0,1.1,1.0,44.3,121,92.2,33.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-14 09:38:15,104,44,1041,62498,3749895,0 days 00:00:01,1,1
2014,4,14,9,38,16,4.1,1.4,0.0,25.1,48,1099.2,29.1,75,1098.7,0.5,0.5,0.3,1.0,1.0,1.1,1.0,44.3,121,92.2,33.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-14 09:38:16,104,44,1041,62498,3749896,0 days 00:00:01,1,1
2014,4,14,9,38,17,4.1,1.4,0.0,25.1,48,1099.2,29.1,75,1098.6,0.6,0.5,0.3,1.1,1.0,1.1,1.0,44.2,123,92.2,33.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-14 09:38:17,104,44,1041,62498,3749897,0 days 00:00:01,1,1
2014,4,14,9,38,18,4.0,1.4,0.0,25.1,48,1099.2,29.1,75,1098.6,0.6,0.5,0.3,1.1,1.0,1.1,1.0,44.2,123,92.2,33.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-14 09:38:18,104,44,1041,62498,3749898,0 days 00:00:01,1,1
2014,4,16,10,28,31,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,0.8,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:31,106,46,1090,65428,3925711,0 days 00:00:01,1,1
2014,4,16,10,28,32,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,0.8,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:32,106,46,1090,65428,3925712,0 days 00:00:01,1,1
2014,4,16,10,28,33,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,1.7,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:33,106,46,1090,65428,3925713,0 days 00:00:01,1,1
2014,4,16,10,28,34,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,1.7,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:34,106,46,1090,65428,3925714,0 days 00:00:01,1,1
2014,4,16,10,28,35,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.1,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:35,106,46,1090,65428,3925715,0 days 00:00:01,1,1
2014,4,16,10,28,36,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.1,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:36,106,46,1090,65428,3925716,0 days 00:00:01,1,1
2014,4,16,10,28,37,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:37,106,46,1090,65428,3925717,0 days 00:00:01,1,1
2014,4,16,10,28,38,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:38,106,46,1090,65428,3925718,0 days 00:00:01,1,1
2014,4,16,10,28,39,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.3,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:39,106,46,1090,65428,3925719,0 days 00:00:01,1,1
2014,4,16,10,28,40,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.3,0.3,0.4,1.1,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:40,106,46,1090,65428,3925720,0 days 00:00:01,1,1
2014,4,16,10,28,41,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,42.9,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:41,106,46,1090,65428,3925721,0 days 00:00:01,1,1
2014,4,16,10,28,42,4.0,1.5,1.4,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,42.9,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:42,106,46,1090,65428,3925722,0 days 00:00:01,1,1
2014,4,16,10,28,43,4.0,1.5,1.4,24.8,44,1118.6,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,42.9,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:43,106,46,1090,65428,3925723,0 days 00:00:01,1,1
2014,4,16,10,28,44,4.0,1.5,1.4,24.8,44,1118.6,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,42.9,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:44,106,46,1090,65428,3925724,0 days 00:00:01,1,1
2014,4,16,10,28,45,3.9,1.5,1.4,24.8,44,1118.6,29.2,70,1118.2,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:45,106,46,1090,65428,3925725,0 days 00:00:01,1,1
2014,4,16,10,28,46,3.9,1.5,1.3,24.8,44,1118.6,29.2,70,1118.2,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:46,106,46,1090,65428,3925726,0 days 00:00:01,1,1
2014,4,16,10,28,47,3.9,1.5,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,0.9,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:47,106,46,1090,65428,3925727,0 days 00:00:01,1,1
2014,4,16,10,28,48,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,0.9,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:48,106,46,1090,65428,3925728,0 days 00:00:01,1,1
2014,4,16,10,28,49,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:49,106,46,1090,65428,3925729,0 days 00:00:01,1,1
2014,4,16,10,28,50,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:50,106,46,1090,65428,3925730,0 days 00:00:01,1,1
2014,4,16,10,28,51,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:51,106,46,1090,65428,3925731,0 days 00:00:01,1,1
2014,4,16,10,28,52,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:52,106,46,1090,65428,3925732,0 days 00:00:01,1,1
2014,4,16,10,28,53,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,0.9,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:53,106,46,1090,65428,3925733,0 days 00:00:01,1,1
2014,4,16,10,28,54,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,0.9,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:54,106,46,1090,65428,3925734,0 days 00:00:01,1,1
2014,4,16,10,28,55,3.9,1.6,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:55,106,46,1090,65428,3925735,0 days 00:00:01,1,1
2014,4,16,10,28,56,3.9,1.5,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:56,106,46,1090,65428,3925736,0 days 00:00:01,1,1
2014,4,16,10,28,57,3.9,1.5,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,89,96.0,33.4,2.27,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:57,106,46,1090,65428,3925737,0 days 00:00:01,1,1
2014,4,16,10,28,58,3.9,1.5,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,89,96.0,33.4,2.27,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:58,106,46,1090,65428,3925738,0 days 00:00:01,1,1
2014,4,16,10,28,59,3.9,1.5,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:28:59,106,46,1090,65428,3925739,0 days 00:00:01,1,1
2014,4,16,10,29,0,3.9,1.5,1.3,24.8,44,1118.7,29.2,70,1118.1,0.0,2.2,0.3,0.4,1.0,0.6,0.7,43.0,90,96.0,33.4,2.28,-255.0,-255.0,-255.0,-255.0,-255.0,0.0,0.0,2014-04-16 10:29:00,106,46,1090,65429,3925740,0 days 00:00:01,1,1
2014,4,23,11,0,30,3.8,1.6,1.4,25.6,54,1109.2,29.2,70,1108.8,0.0,0.5,0.2,0.3,0.5,0.4,0.6,50.9,202,94.8,33.4,4.12,5.0,4.0,6.0,4.0,0.0,0.0,0.0,2014-04-23 11:00:30,113,53,1259,75540,4532430,0 days 00:00:01,1,1
2014,4,23,11,0,31,3.8,1.6,1.4,25.6,54,1109.2,29.2,70,1108.8,0.0,0.5,0.2,0.3,0.5,0.4,0.6,50.9,202,94.8,33.4,4.12,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-23 11:00:31,113,53,1259,75540,4532431,0 days 00:00:01,1,1
2014,4,23,11,0,32,3.8,1.5,1.5,25.6,54,1109.2,29.2,70,1108.7,0.0,0.5,0.2,0.3,0.5,0.4,0.6,50.9,202,94.8,33.4,4.12,5.0,5.0,5.0,4.0,0.0,0.0,0.0,2014-04-23 11:00:32,113,53,1259,75540,4532432,0 days 00:00:01,1,1
